INDEX,DIRECCION,NUMERO,LOCALIDAD,PROVINCIA,TIPO_UBICACION,LONGITUD,LATITUD
23785,AV LIBERTADOR GRAL SAN MARTIN,7339,MARQUESADO,SJ,ALMACEN/AUTOSERV,-68.63,-31.52579
23786,AV LIBERTADOR GRAL SAN MARTIN,1000,PUERTO VILELAS,CH,ALMACEN/AUTOSERV,-58.938190000000006,-27.52301
23787,AV LIBERTADOR GRAL SAN MARTIN,200,PUERTO VILELAS,CH,KIOSCO,-58.94216,-27.510009999999998
23788,AV LIBERTAD,1063,VILLA NUEVA,MZ,KIOSCO,-68.78626,-32.897059999999996
23789,AV LAUREANO MARADONA,340,FORMOSA,FO,AGE. DE LOTE,-58.17765,-26.15738
23790,AV LAUREANO MARADONA,620,FORMOSA,FO,ALMACEN/AUTOSERV,-58.180580000000006,-26.15798
23791,AV LAUREANO MARADONA,2351,FORMOSA,FO,KIOSCO,-58.15025,-26.14809
23792,AV LAUREANO MARADONA,396,FORMOSA,FO,KIOSCO,-58.17835,-26.15727
23793,AV LAUREANO MARADONA,710,FORMOSA,FO,KIOSCO,-58.18081,-26.15806
23794,AV LAMADRID,724,QUILMES,BA,AGE. DE LOTE,-58.27568,-34.71695
23795,AV LAMADRID,3740,QUILMES,BA,AGE. DE LOTE,-58.306459999999994,-34.732040000000005
23796,AV LA PAZ,627,SAN NICOLAS DE LOS ARROYOS,BA,SUPERMERCADO,-60.23785,-33.35082
23797,AV JUJUY,3,SAN NICOLAS DE LOS ARROYOS,BA,KIOSCO,-60.231919999999995,-33.34619
23798,AV JUAN MANUEL DE ROSAS,16966,GONZALEZ CATAN,BA,AGE. DE LOTE,-58.62664,-34.78502
23799,AV JUAN JOSE PASO (A),5313,ROSARIO,SF,KIOSCO,-60.69699,-32.91983
23800,AV JUAN JOSE BUSTOS,0,CAUCETE,SJ,KIOSCO,-68.27425,-31.65162
23801,AV JUAN DOMINGO PERON,3694,SAN FRANCISCO SOLANO,BA,OTROS,-58.317809999999994,-34.781890000000004
23802,AV JUAN AGUSTIN MAZA,456,MAIPU,MZ,ALMACEN/AUTOSERV,-68.8106,-32.89922
23803,AV JOSE MARIA FASCIO,238,PALPALA,JU,KIOSCO,-65.20387,-24.26972
23804,AV JOSE MARIA DE LOS RIOS,1463,CAUCETE,SJ,LOCUTORIO,-68.26924,-31.65952
23805,AV JOSE HERNANDEZ,3360,CLAYPOLE,BA,KIOSCO,-58.35338,-34.80992
23806,AV JOSE HERNANDEZ,609,EREZCANO,BA,COMERCIO,-60.317280000000004,-33.52467
23807,AV JOSE HERNANDEZ,515,EREZCANO,BA,KIOSCO,-60.31731,-33.52465
23808,AV JORGE NEWBERY,217,PARANA,ER,ALMACEN/AUTOSERV,-60.521530000000006,-31.771659999999997
23809,AV JORGE NEWBERY,2234,PARANA,ER,SUPERMERCADO,-60.47991,-31.7788
23810,AV INTE JOSE EMILIO LUNGHI,1101,TANDIL,BA,LOCUTORIO,-59.157540000000004,-37.310320000000004
23811,AV INT. ESTEBAN CROVARA,37,ISIDRO CASANOVA,BA,COMERCIO,-58.50303,-34.67465
23812,AV INT. ESTEBAN CROVARA,1076,TABLADA,BA,AGE. DE LOTE,-58.53584,-34.69672
23813,AV INT. ESTEBAN CROVARA,874,TABLADA,BA,AGE. DE LOTE,-58.535959999999996,-34.6968
23814,AV INT. ESTEBAN CROVARA,50,TABLADA,BA,PARADA DE COLEC,-58.50358000000001,-34.67508
23815,AV ING GUILLERMO MARCONI,2955,EL PALOMAR,BA,AGE. DE LOTE,-58.5767,-34.63045
23816,AV ING GUILLERMO MARCONI,2400,EL PALOMAR,BA,KIOSCO,-58.57988,-34.625679999999996
23817,AV ING GUILLERMO MARCONI,1995,EL PALOMAR,BA,OTROS,-58.58257,-34.62233
23818,AV INDEPENDENCIA,969,LAS HERAS,MZ,COMERCIO,-68.82369,-32.84213
23819,AV INDEPENDENCIA,1786,LAS HERAS,MZ,KIOSCO,-68.8149,-32.842
23820,AV INDEPENDENCIA,2002,LAS HERAS,MZ,KIOSCO,-68.81275,-32.842040000000004
23821,AV INDEPENDENCIA,2502,LAS HERAS,MZ,KIOSCO,-68.80628,-32.84223
23822,AV INDEPENDENCIA,2126,LAS HERAS,MZ,KIOSCO,-68.81152,-32.84209
23823,AV INDEPENDENCIA,1399,LAS HERAS,MZ,KIOSCO,-68.81959,-32.842009999999995
23824,AV IGNACIO CRESPO,1282,RECREO,SF,KIOSCO,-60.734,-31.4963
23825,AV IGNACIO CARRILLO,0,GUERRERO,JU,COMERCIO,-65.44716,-24.18713
23826,AV HIPOLITO YRIGOYEN,13405,ADROGUE,BA,EST. DE SERV.,-58.4007,-34.81046
23827,AV GRANADEROS,1815,FRAY LUIS BELTRAN,SF,OTROS,-60.73754,-32.78307
23828,AV GRAL. SAN MARTIN,3252,VILLA GOBERNADOR GALVEZ,SF,COMERCIO,-60.612559999999995,-33.03941
23829,AV GRAL SAN MARTIN NORTE,1095,GODOY CRUZ,MZ,COMERCIO,-68.8451,-32.91329
23830,AV GRAL SAN MARTIN NORTE,978,GODOY CRUZ,MZ,KIOSCO,-68.8441,-32.90805
23831,AV GRAL SAN MARTIN,10,LA VERDE,CH,KIOSCO,-59.3763,-27.13202
23832,AV GRAL SAN MARTIN,150,MARIANO H ALFONZO,BA,EST. DE SERV.,-60.836819999999996,-33.91372
23833,AV GRAL SAN MARTIN,106,SAN FDO DEL VALLE DE CATAMARCA,CT,COMERCIO,-65.75751,-28.4614
23834,AV GRAL ROJO Y GRAL J. M. DE ROSAS,0,GONZALEZ CATAN,BA,ESTACION DE TREN,-58.61705,-34.76072
23835,AV GRAL PAZ,77,CIUDADELA,BA,AGE. DE LOTE,-58.53116,-34.62397
23836,AV GRAL PAZ,12673,LOMAS DEL MIRADOR,BA,PARADA DE COLEC,-58.51911,-34.66218
23837,AV GRAL MARTIN RODRIGUEZ,1900,INGENIERO BUDGE,BA,OTROS,-58.439930000000004,-34.73865
23838,AV GRAL MANUEL BELGRANO,810,GARIN,BA,AGE. DE LOTE,-58.72708000000001,-34.41875
23839,AV GRAL MANUEL BELGRANO,950,GARIN,BA,AGE. DE LOTE,-58.72563,-34.4179
23840,AV GRAL MANUEL BELGRANO,1029,GARIN,BA,COMERCIO,-58.72446,-34.41748
23841,AV GRAL MANUEL BELGRANO,713,GARIN,BA,COMERCIO,-58.727990000000005,-34.419270000000004
23842,AV GRAL MANUEL BELGRANO,223,GARIN,BA,CORREO,-58.73304,-34.42205
23843,AV GDOR F GALINDEZ,423,SAN FERNANDO DEL VALLE DE CATAMARCA,CT,ALMACEN/AUTOSERV,-65.79273,-28.46655
23844,AV GDOR EUGENIO TELLO,351,GAIMAN,CB,KIOSCO,-65.49733,-43.29081
23845,AV FUERZA AEREA,1032,SAN SALVADOR DE JUJUY,JU,OTROS,-65.26455,-24.232039999999998
23846,AV FRIULI,1002,SAN BENITO,ER,KIOSCO,-60.43971,-31.78492
23847,AV FRANCISCO PIOVANO,925,MORENO,BA,KIOSCO,-58.79326999999999,-34.64931
23848,AV FORESTAL,1182,ALTO COMEDERO,JU,KIOSCO,-65.26858,-24.2432
23849,AV EXEQUIEL BUSTILLO,13144,SAN CARLOS DE BARILOCHE,RN,AGE. DE LOTE,-71.44601999999999,-41.099920000000004
23850,AV EXEQUIEL BUSTILLO,7584,SAN CARLOS DE BARILOCHE,RN,ALMACEN/AUTOSERV,-71.39276,-41.12135
23851,AV EXEQUIEL BUSTILLO,10589,SAN CARLOS DE BARILOCHE,RN,KIOSCO,-71.42224,-41.11153
23852,AV EXEQUIEL BUSTILLO,25000,SAN CARLOS DE BARILOCHE,RN,OTROS,-71.44983,-41.09287
23853,AV ESPANA SUR,302,VILLA KRAUSE,SJ,OTROS,-68.53624,-31.53862
23854,AV ESPANA NORTE,40,VILLA KRAUSE,SJ,AGE. DE LOTE,-68.534,-31.56408
23855,AV ESPANA NORTE,143,VILLA KRAUSE,SJ,OTROS,-68.53383000000001,-31.559620000000002
23856,AV DR TOMAS GODOY CRUZ,2383,VILLA NUEVA,MZ,ALMACEN/AUTOSERV,-68.80433000000001,-32.89198
23857,AV DR RICARDO BALBIN,3165,SAN ANDRES,BA,KIOSCO,-58.5538,-34.57199
23858,AV DR RICARDO BALBIN,4391,VILLA BALLESTER,BA,KIOSCO,-58.564730000000004,-34.56575
23859,AV DR RICARDO BALBIN,4559,VILLA BALLESTER,BA,KIOSCO,-58.56776,-34.56512
23860,AV DR MARIANO MORENO,371,LA LEONESA,CH,OTROS,-58.70106,-27.04239
23861,AV DR JUAN JOSE PASO,5290,ROSARIO,SF,ALMACEN/AUTOSERV,-60.69614,-32.919709999999995
23862,AV DR JUAN JOSE PASO,3599,SANTA FE,SF,KIOSCO,-60.724909999999994,-31.66153
23863,AV DR HONORIO PUEYRREDON,5397,VILLA ROSA,BA,AGE. DE LOTE,-58.85771999999999,-34.406659999999995
23864,AV DR HONORIO PUEYRREDON,4200,VILLA ROSA,BA,KIOSCO,-58.868269999999995,-34.4201
23865,AV DR HONORIO PUEYRREDON,5460,VILLA ROSA,BA,SUPERMERCADO,-58.85499,-34.40447
23866,AV DR ALBERTO SABIN,538,RESISTENCIA,CH,ALMACEN/AUTOSERV,-58.97886999999999,-27.428559999999997
23867,AV DR ALBERTO SABIN,1275,RESISTENCIA,CH,KIOSCO,-58.9768,-27.423659999999998
23868,AV DR ALBERTO SABIN,1115,RESISTENCIA,CH,KIOSCO,-58.977709999999995,-27.425079999999998
23869,AV DOMINGO F SARMIENTO,302,CARMEN DE ARECO,BA,KIOSCO,-59.82167,-34.38273
23870,AV DIRECTORIO,398,TORTUGUITAS,BA,OTROS,-58.75225,-34.46774
23871,AV DELLELEPIANE OESTE,4751,VILLA LUGANO,CF,COMERCIO,-58.47555,-34.668
23872,AV DEL PERU,46,DINA HUAPI,RN,KIOSCO,-71.16962,-41.07847
23873,AV DEL ARROYO,140,SANTA CLARA DEL MAR,BA,BOLETERIA,-57.507169999999995,-37.845909999999996
23874,AV DE MAYO,814,PERGAMINO,BA,KIOSCO,-60.57493,-33.8922
23875,AV DE LOS CONSTITUYENTES,1210,GENERAL PACHECO,BA,AGE. DE LOTE,-58.65014,-34.453179999999996
23876,AV DE LOS CONSTITUYENTES,3544,SAN ANDRES,BA,COMERCIO,-58.52701,-34.54489
23877,AV DE LOS CONSTITUYENTES,1173,SAN ANDRES,BA,KIOSCO,-58.52469,-34.549929999999996
23878,AV DE LOS CONSTITUYENTES,3150,SAN ANDRES,BA,KIOSCO,-58.5257,-34.54965
23879,AV DE LAS PALMERAS,622,PEREZ,SF,COMERCIO,-60.735769999999995,-32.97842
23880,AV DE LA PAZ,0,ROLDAN,SF,KIOSCO,-60.89389,-32.931940000000004
23881,AV DARDO ROCHA,427,BERNAL,BA,FARMACIA,-58.293580000000006,-34.71768
23882,AV CRISTOBAL COLON,970,INGENIERO LUIS A. HUERGO,RN,CORREO,-67.58489,-39.0124
23883,AV CRISTOBAL COLON,2152,MAR DEL PLATA,BA,AGE. DE LOTE,-57.5456,-38.005759999999995
23884,AV CRISTOBAL COLON,3287,MAR DEL PLATA,BA,COMERCIO,-57.6422,-37.95649
23885,AV CRISTOBAL COLON,5556,MAR DEL PLATA,BA,CORREO,-57.642269999999996,-37.95648
23886,AV CRISTOBAL COLON,5021,MAR DEL PLATA,BA,KIOSCO,-57.574569999999994,-37.99112
23887,AV CRISTOBAL COLON,7418,MAR DEL PLATA,BA,OTROS,-57.59874,-37.97909
23888,AV COSTANERA,0,LOBOS,BA,KIOSCO,-59.12922,-35.27532
23889,AV CORONEL RAMON FALCON,1575,MORENO,BA,ALMACEN/AUTOSERV,-58.865219999999994,-34.63709
23890,AV CORDOBA,2212,BALVANERA,CF,AGE. DE LOTE,-58.3989,-34.59982
23891,AV CORDOBA,2036,BALVANERA,CF,CORREO,-58.39611,-34.600190000000005
23892,AV CONGRESO,2594,BELGRANO,CF,KIOSCO,-58.46431,-34.55635
23893,AV CONGRESO,4008,VILLA URQUIZA,CF,EST. DE SERV.,-58.479330000000004,-34.56407
23894,AV CIRCUNVALACION,0,TAPIALES,BA,EST. DE SERV.,-58.49703,-34.70609
23895,AV CERVANTES,1716,VILLA LUZURIAGA,BA,AGE. DE LOTE,-58.75488000000001,-34.58023
23896,AV CENTRAL ISLAS MALVINAS,2083,SAN NICOLAS DE LOS ARROYOS,BA,AGE. DE LOTE,-60.17726,-33.3808
23897,AV CENTRAL,3175,SAN NICOLAS DE LOS ARROYOS,BA,CIBER,-60.17555,-33.387409999999996
23898,AV CDORO PEDRO LUIS ZANNI,2430,PARANA,ER,COMERCIO,-60.50104,-31.774520000000003
23899,AV CARLOS UNDIANO,824,SAN SALVADOR DE JUJUY,JU,OTROS,-65.26523,-24.235970000000002
23900,AV CAPITAN GIACHINO,3217,INGENIERO BUDGE,BA,CIBER,-58.47585,-34.74258
23901,AV CALCHAQUI,6503,FLORENCIO VARELA,BA,COMERCIO,-58.26353,-34.77883
23902,AV CALCHAQUI,4996,QUILMES,BA,AGE. DE LOTE,-58.27111,-34.768229999999996
23903,AV CAFRUNE,2419,SAN SALVADOR DE JUJUY,JU,KIOSCO,-65.38871999999999,-24.166529999999998
23904,AV CAFRUNE,2175,SAN SALVADOR DE JUJUY,JU,KIOSCO,-65.38635,-24.16536
23905,AV CAFRUNE,2180,SAN SALVADOR DE JUJUY,JU,KIOSCO,-65.38638,-24.165370000000003
23906,AV C Y E DELAPLACE,329,JEPPENER,BA,KIOSCO,-58.202169999999995,-35.27793
23907,AV C Y E DELAPLACE,318,JEPPENER,BA,KIOSCO,-58.19947,-35.27728
23908,AV BRISTOL,389,SANTA CLARA DEL MAR,BA,KIOSCO,-57.5049,-37.84172
23909,AV BERNARDINO RIVADAVIA,70,CINCO SALTOS,RN,KIOSCO,-68.06643000000001,-38.82935
23910,AV BERNABE MARQUEZ,2905,SAN ISIDRO,BA,AGE. DE LOTE,-58.547380000000004,-34.49197
23911,AV BENAVIDEZ OESTE,4625,CHIMBAS,SJ,KIOSCO,-68.58648000000001,-31.5107
23912,AV BENAVIDEZ OESTE,6465,CHIMBAS,SJ,KIOSCO,-68.60135,-31.510609999999996
23913,AV BELGRANO,1138,CARCARANA,SF,LOCUTORIO,-61.15492,-32.856320000000004
23914,AV BDIER J M DE ROSAS,5765,GENERAL SAN MARTIN,BA,EST. DE SERV.,-58.5878,-34.5611
23915,AV BARTOLOME MITRE,533,MORENO,BA,COMERCIO,-58.76099,-34.65705
23916,AV BARTOLOME MITRE,148,MORENO,BA,KIOSCO,-58.79286,-34.64832
23917,AV ARISTOBULO DEL VALLE,4061,SANTA FE,SF,KIOSCO,-60.70115,-31.63053
23918,AV ARISTIDES VILLANUEVA,273,MENDOZA,MZ,KIOSCO,-68.85425,-32.89225
23919,AV ARISTIDES VILLANUEVA,626,MENDOZA,MZ,KIOSCO,-68.85959,-32.8916
23920,AV ALVEAR,4829,FONTANA,CH,COMERCIO,-59.038230000000006,-27.41825
23921,AV ALVEAR,3935,FONTANA,CH,KIOSCO,-59.02997,-27.425279999999997
23922,AV ALVEAR,4018,FONTANA,CH,KIOSCO,-59.03066999999999,-27.4245
23923,AV ALVEAR,4871,FONTANA,CH,KIOSCO,-59.03856999999999,-27.417920000000002
23924,AV ALVEAR,4877,FONTANA,CH,LIBRERIA,-59.0385,-27.41791
23925,AV ALTE G BROWN,1633,SAN SALVADOR DE JUJUY,JU,ALMACEN/AUTOSERV,-65.2814,-24.20786
23926,AV ALTE G BROWN,2177,SAN SALVADOR DE JUJUY,JU,KIOSCO,-65.27918000000001,-24.21172
23927,AV ALTE G BROWN,1782,SAN SALVADOR DE JUJUY,JU,KIOSCO,-65.28075,-24.20886
23928,AV ALTE FRANCISCO SEGUI,501,LLAVALLOL,BA,ALMACEN/AUTOSERV,-58.427659999999996,-34.81578
23929,AV ALTE FRANCISCO SEGUI,1500,LLAVALLOL,BA,EST. DE SERV.,-58.42108,-34.812490000000004
23930,AV ALTE FRANCISCO SEGUI,351,LLAVALLOL,BA,OTROS,-58.42555,-34.81469
23931,AV ALMIRANTE BROWN,2204,BERISSO,BA,KIOSCO,-57.85846,-34.884570000000004
23932,AV ACOYTE,271,CABALLITO,CF,AGE. DE LOTE,-58.43768000000001,-34.614979999999996
23933,AV ACOYTE,711,CABALLITO,CF,AGE. DE LOTE,-58.43937,-34.61056
23934,AV ACOYTE,486,CABALLITO,CF,AGE. DE LOTE,-58.43833000000001,-34.61311
23935,AV ACOYTE,137,CABALLITO,CF,KIOSCO,-58.43705,-34.61678
23936,AV ACOYTE,671,CABALLITO,CF,KIOSCO,-58.43905,-34.61108
23937,AV ACAPULCO,1014,SANTA CLARA DEL MAR,BA,KIOSCO,-57.49973000000001,-37.83436
23938,AV 9 DE JULIO,0,GENERAL ENRIQUE GODOY,RN,KIOSCO,-67.15674,-39.08092
23939,AV 9,2299,VILLA GESELL,BA,KIOSCO,-56.9879,-37.2704
23940,AV 893,4154,SAN FRANCISCO SOLANO (ALMIRANTE BROWN),BA,KIOSCO,-58.30941,-34.77645
23941,AV 884,2398,SAN FRANCISCO SOLANO,BA,KIOSCO,-58.31109,-34.77964
23942,AV 59,802,NECOCHEA,BA,KIOSCO,-58.72165,-38.56787
23943,AV 59,1876,NECOCHEA,BA,KIOSCO,-58.73198000000001,-38.5598
23944,AV 59,2776,NECOCHEA,BA,KIOSCO,-58.740869999999994,-38.55284
23945,AV 58,3645,NECOCHEA,BA,KIOSCO,-58.74618,-38.56043
23946,AV 55,5342,GUILLERMO E HUDSON,BA,LIBRERIA,-58.16676,-34.793690000000005
23947,AV 520,4810,LA PLATA,BA,KIOSCO,-58.01999,-34.924640000000004
23948,AV 520,2650,LA PLATA,BA,SUPERMERCADO,-57.9969,-34.90437
23949,AV 520,3085,MANUEL B GONNET,BA,KIOSCO,-58.00235,-34.90834
23950,AV 520,8490,MELCHOR ROMERO,BA,KIOSCO,-58.058130000000006,-34.95922
23951,AV 419,1942,VILLA ELISA,BA,KIOSCO,-58.09313,-34.8658
23952,AV 413,1252,JUAN MARIA GUTIERREZ,BA,AGE. DE LOTE,-58.18198,-34.82739
23953,AV 413,75,JUAN MARIA GUTIERREZ,BA,AGE. DE LOTE,-58.18809,-34.83955
23954,AV 413,926,JUAN MARIA GUTIERREZ,BA,KIOSCO,-58.183719999999994,-34.82973
23955,AV 413,258,JUAN MARIA GUTIERREZ,BA,KIOSCO,-58.18725,-34.83715
23956,AV 413,903,JUAN MARIA GUTIERREZ,BA,KIOSCO,-58.183659999999996,-34.82995
23957,AV 413,1231,JUAN MARIA GUTIERREZ,BA,KIOSCO,-58.18185,-34.82759
23958,AV 29,700,MERCEDES (AFUERAS OESTE),BA,KIOSCO,-59.43133,-34.64883
23959,AV 28 DE JULIO,102,DOLAVON,CB,CORREO,-65.70643000000001,-43.30729
23960,AV 25 DE MAYO,500,BAHIA BLANCA,BA,KIOSCO,-62.39049,-38.71885
23961,AV 25 DE MAYO,3330,FONTANA,CH,AGE. DE LOTE,-59.016890000000004,-27.4242
23962,AV 25 DE MAYO,4500,FONTANA,CH,AGE. DE LOTE,-59.02933,-27.413320000000002
23963,AV 25 DE MAYO,0,FONTANA,CH,COMERCIO,-59.03055,-27.411929999999998
23964,AV 25 DE MAYO,4200,FONTANA,CH,KIOSCO,-59.025180000000006,-27.416840000000004
23965,AV 25 DE MAYO,4055,FONTANA,CH,KIOSCO,-59.02477,-27.4172
23966,AV 25 DE MAYO,4100,FONTANA,CH,LIBRERIA,-59.02495,-27.417040000000004
23967,AV 25,353,LA PLATA,BA,OTROS,-57.979319999999994,-34.92365
23968,AV 24,576,BERAZATEGUI,BA,KIOSCO,-58.24394,-34.793659999999996
23969,AV 24,523,BERAZATEGUI,BA,KIOSCO,-58.244330000000005,-34.79428
23970,AV 24,4217,BERAZATEGUI,BA,KIOSCO,-58.20789,-34.775009999999995
23971,AV 24,4941,BERAZATEGUI,BA,KIOSCO,-58.199490000000004,-34.77071
23972,AV 24,4940,VILLA ESPANA,BA,CENTRO DE PAGO,-58.199769999999994,-34.77068
23973,AV 173,1595,MELCHOR ROMERO,BA,KIOSCO,-58.054869999999994,-34.94962
23974,AV 167,1258,MELCHOR ROMERO,BA,KIOSCO,-58.04554,-34.94636
23975,AV 14,704,BERAZATEGUI,BA,AGE. DE LOTE,-58.25091,-34.78403
23976,AV 14,5614,BERAZATEGUI,BA,AGE. DE LOTE,-58.200790000000005,-34.75762
23977,AV 14,3164,BERAZATEGUI,BA,ALMACEN/AUTOSERV,-58.22663000000001,-34.77091
23978,AV 14,1662,BERAZATEGUI,BA,CENTRO DE PAGO,-58.24138000000001,-34.77867
23979,AV 14,4192,BERAZATEGUI,BA,COMERCIO,-58.21555,-34.76498
23980,AV 14,2637,BERAZATEGUI,BA,EST. DE SERV.,-58.23282,-34.774359999999994
23981,AV 14,3534,BERAZATEGUI,BA,KIOSCO,-58.222640000000006,-34.76878
23982,AV 14,4212,BERAZATEGUI,BA,KIOSCO,-58.21532,-34.76489
23983,AV 14,3070,BERAZATEGUI,BA,KIOSCO,-58.227959999999996,-34.77148
23984,AV 14,3276,BERAZATEGUI,BA,KIOSCO,-58.22512,-34.77013
23985,AV 14,4010,BERAZATEGUI,BA,KIOSCO,-58.21764,-34.766090000000005
23986,AV 14,4492,BERAZATEGUI,BA,KIOSCO,-58.21252,-34.76337
23987,AV 14,5192,BERAZATEGUI,BA,KIOSCO,-58.20519,-34.7595
23988,AV 14,4527,BERAZATEGUI,BA,KIOSCO,-58.21188000000001,-34.763259999999995
23989,AV 14,2835,BERAZATEGUI,BA,KIOSCO,-58.23086,-34.773340000000005
23990,AV 14,3092,BERAZATEGUI,BA,KIOSCO,-58.227740000000004,-34.771409999999996
23991,AV 14,4134,BERAZATEGUI,BA,KIOSCO,-58.2162,-34.76536
23992,AV 14,3375,BERAZATEGUI,BA,KIOSCO,-58.22376,-34.76957
23993,AV 14,4408,BERAZATEGUI,BA,KIOSCO,-58.213530000000006,-34.76396
23994,AV 14,1622,BERAZATEGUI,BA,OTROS,-58.241769999999995,-34.77883
23995,AV 14,2453,BERAZATEGUI,BA,OTROS,-58.23433000000001,-34.77514
23996,AV 14,5072,BERAZATEGUI,BA,SUPERMERCADO,-58.206630000000004,-34.76027
23997,AV 137,796,LA PLATA,BA,KIOSCO,-57.982380000000006,-34.94193
23998,AV 137,801,LA PLATA,BA,KIOSCO,-57.98255,-34.942170000000004
23999,AV 137,401,LA PLATA,BA,KIOSCO,-57.991009999999996,-34.93585
24000,AV 131,930,SAN CARLOS,BA,KIOSCO,-58.004459999999995,-34.91511
24001,AV 122,1450,BERISSO,BA,ALMACEN/AUTOSERV,-57.92474,-34.90876
24002,AV 122,714,ENSENADA,BA,AGE. DE LOTE,-57.9387,-34.89836
24003,AV 122,32,ENSENADA,BA,CENTRO DE PAGO,-57.95268000000001,-34.88798
24004,AV 122,716,ENSENADA,BA,EST. DE SERV.,-57.93864,-34.8984
24005,AV 122,686,ENSENADA,BA,EST. DE SERV.,-57.93929,-34.897940000000006
24006,AV 122,3319,ENSENADA,BA,KIOSCO,-57.9361,-34.9005
24007,AV 122,95,ENSENADA,BA,KIOSCO,-57.95219,-34.888709999999996
24008,AV 122,1556,LA PLATA,BA,KIOSCO,-57.9221,-34.91085
24009,AV 1155,2821,INGENIERO ALLAN,BA,KIOSCO,-58.186119999999995,-34.87092
24010,AV 113 LIBERTADOR,6334,LOMA HERMOSA,BA,AGE. DE LOTE,-58.58529,-34.55395
24011,AV 101,2080,GENERAL SAN MARTIN,BA,KIOSCO,-58.542480000000005,-34.58067
24012,AV 10,3476,NECOCHEA,BA,KIOSCO,-58.72351,-38.575359999999996
24013,AV .CASEROS,1999,PARQUE PATRICIOS,CF,CORREO,-58.39051,-34.63414
24014,AUTOPISTA TTE GRAL. RICCHIERI,KM 33,EZEIZA,BA,AEROPUERTO,-58.539390000000004,-34.81295
24015,AUTOPISTA TTE GRAL. RICCHIERI,Km 33,EZEIZA,BA,AEROPUERTO,-58.53484,-34.815020000000004
24016,AUTOPISTA RICHIERI Y BOULOGNE SUR M,0,TAPIALES,BA,COMERCIO,-58.499919999999996,-34.7059
24017,AUTOPISTA RICCHIERI TTE. GRAL. PAR,0,TAPIALES,BA,KIOSCO,-58.50226,-34.709340000000005
24018,AUTOPISTA BS. A. - LA PLATA  KM 9,0,SARANDI,BA,CENTRO DE PAGO,-58.34394,-34.66401
24019,AUTOPISTA ARAMBURU,267,ARROYO SECO,SF,EST. DE SERV.,-60.52875,-33.1667
24020,AUSTRIA,2473,RECOLETA,CF,AGE. DE LOTE,-58.400259999999996,-34.58526
24021,AUSTRALIA,2482,SAN JUSTO,BA,KIOSCO,-58.55335,-34.683679999999995
24022,AU. PASCUAL PALAZZO,2478,BOULOGNE,BA,EST. DE SERV.,-58.568090000000005,-34.4905
24023,AU BUENOS AIRES - LA PLATA,0,SARANDI,BA,KIOSCO,-58.32066,-34.67986
24024,ATUEL,931,PARQUE PATRICIOS,CF,KIOSCO,-58.40626999999999,-34.64848
24025,ATILIO SUPPARO,95,DON ORIONE,BA,KIOSCO,-58.3523,-34.828359999999996
24026,ATILIO CHOCON Y SAN MARTIN,,GENERAL LAS HERAS,BA,ESTACION DE TREN,-58.94444,-34.92805
24027,ATENAS,2513,ISIDRO CASANOVA,BA,ALMACEN/AUTOSERV,-58.58706,-34.69574
24028,ATENAS,798,VILLA LUZURIAGA,BA,KIOSCO,-58.60795,-34.68349
24029,ATENAS,378,VILLA LUZURIAGA,BA,KIOSCO,-58.610980000000005,-34.6808
24030,ATAM OESTE  MH  CASA,2,RIVADAVIA,SJ,KIOSCO,-68.596,-31.5289
24031,ATALCO,6710,GONZALEZ CATAN,BA,KIOSCO,-58.60921999999999,-34.7762
24032,ATALCO,6180,GONZALEZ CATAN,BA,KIOSCO,-58.61452,-34.772090000000006
24033,ATALCO,5656,GONZALEZ CATAN,BA,OTROS,-58.61965,-34.76797
24034,ATALAYA ESQUINA QUIRNO ACOSTA,0,FATIMA,BA,LIBRERIA,-58.99066,-34.434940000000005
24035,ATALAYA,1733,VIRREY DEL PINO,BA,ALMACEN/AUTOSERV,-58.62426,-34.810359999999996
24036,ATAHUALPA,469,JOSE CLEMENTE PAZ,BA,KIOSCO,-58.77437,-34.51975
24037,ATAHUALPA,1823,LA REJA,BA,KIOSCO,-58.827980000000004,-34.607079999999996
24038,ASUNCION,4765,BARRANQUERAS,CH,KIOSCO,-58.93125,-27.477859999999996
24039,ASUNCION,700,BERISSO,BA,KIOSCO,-57.88794,-34.87174
24040,ASTURIAS,5773,TABLADA,BA,KIOSCO,-58.53435,-34.69355
24041,ASTRADA BERON DE,2427,RAMOS MEJIA,BA,KIOSCO,-58.55888,-34.665279999999996
24042,ASTRADA BERON DE,3218,REMEDIOS DE ESCALADA (LANUS),BA,KIOSCO,-58.37225,-34.7276
24043,ASTRADA BERON DE,3583,SAN MIGUEL,BA,ALMACEN/AUTOSERV,-58.76412,-34.55549
24044,ASTRADA BERON DE,2596,SAN MIGUEL,BA,ALMACEN/AUTOSERV,-58.7525,-34.5638
24045,ASTRADA BERON DE,2274,SAN MIGUEL,BA,KIOSCO,-58.74985,-34.56585
24046,ASTRADA BERON DE,2221,SAN MIGUEL,BA,KIOSCO,-58.749430000000004,-34.56604
24047,ASTRADA BERON DE,2230,VILLA SOLDATI,CF,KIOSCO,-58.42702,-34.66088
24048,ASTOR PIAZZOLLA,1432,TRUJUI,BA,KIOSCO,-58.771930000000005,-34.5702
24049,ASTARITA,286,MARCOS PAZ,BA,KIOSCO,-58.83817,-34.789970000000004
24050,ASSEF JULIO A. INT.,185,MORENO,BA,KIOSCO,-58.78864,-34.6532
