INDEX,DIRECCION,NUMERO,LOCALIDAD,PROVINCIA,TIPO_UBICACION,LONGITUD,LATITUD
5738,AV. PRES ARTURO U. ILLIA,1,CASEROS,BA,AGE. DE LOTE,-58.565430000000006,-34.6269
5739,AV. PIERRESTEGUI,2801,MORON,BA,AGE. DE LOTE,-58.63386,-34.68005
5740,AV. PELTIER,50,BARRIO CIVICO (MENDOZA),MZ,KIOSCO,-68.84231,-32.89955
5741,AV. PELLEGRINI,1286,ROSARIO,SF,KIOSCO,-60.64356,-32.95671
5742,AV. PEDRO MOLINA -MNZ 33 C-12,01,VILLA NUEVA,MZ,KIOSCO,-68.79836,-32.88092
5743,AV. PATRICIOS,5598,LIBERTAD,BA,AGE. DE LOTE,-58.69939,-34.70015
5744,AV. PATRICIAS ARGENTINAS,753,MAQUINISTA F SAVIO  (PILAR),BA,KIOSCO,-58.76931,-34.41531
5745,AV. P. LEGORBURU,1644,OLAVARRIA,BA,AGE. DE LOTE,-60.2332,-36.84711
5746,AV. OLIMPO,1663,INGENIERO BUDGE,BA,KIOSCO,-58.479980000000005,-34.73536
5747,AV. NUESTRA SRA DE LUJAN,2574,SANTO TOME,SF,KIOSCO,-60.7672,-31.67065
5748,AV. NRTA SRA. DE LUJAN,2326,SANTO TOME,SF,KIOSCO,-60.76554,-31.66852
5749,AV. NESTOR KIRCHNER,2251,TRUJUI,BA,KIOSCO,-58.72496999999999,-34.601890000000004
5750,AV. NAZARIO BENAVIDEZ OESTE,4232,RIVADAVIA,SJ,ALMACEN/AUTOSERV,-68.57896,-31.510759999999998
5751,AV. MOSCONI,599,LOMAS DEL MIRADOR,BA,AGE. DE LOTE,-58.53315,-34.66075
5752,AV. MONSENOR ZABALA,969,MAR DEL PLATA,BA,AGE. DE LOTE,-57.57816,-37.97495
5753,AV. MONROE,2810,BELGRANO,CF,AGE. DE LOTE,-58.46365,-34.5605
5754,AV. MITRE,1484,FLORIDA,BA,AGE. DE LOTE,-58.50846,-34.53626
5755,AV. MENGELLE,1646,CIPOLLETTI,RN,KIOSCO,-67.99781,-38.923140000000004
5756,AV. MENGELLE,613,RIO NEGRO,RN,COMERCIO,-68.00003000000001,-38.933240000000005
5757,AV. MANUEL COBO,978,MAR DE COBO,BA,AGE. DE LOTE,-57.45985,-37.76982
5758,AV. MANUEL BELGRANO,1841,PEREZ,SF,KIOSCO,-60.77101,-32.99731
5759,AV. MAIMARA ( MNZ 03- LOTE 37),0,SAN SALVADOR DE JUJUY,JU,KIOSCO,-65.29987,-24.18112
5760,AV. LUIS CATTANI,1441,RIVADAVIA,SJ,COMERCIO,-68.56486,-31.5138
5761,AV. LOPE DE VEGA,2313,VILLA DEVOTO,CF,AGE. DE LOTE,-58.51786,-34.61951
5762,AV. LOPE DE VEGA,3389,VILLA DEVOTO,CF,AGE. DE LOTE,-58.527269999999994,-34.61245
5763,AV. LIBERTADOR OESTE,0,SAN JUAN,SJ,KIOSCO,-68.53913,-31.53548
5764,AV. LIBERTADOR GRAL.SAN MARTIN ESTE,871,SAN JUAN,SJ,EST. DE SERV.,-68.51396,-31.533409999999996
5765,AV. LIBERTADOR GRAL. SAN MARTIN,5418,RIVADAVIA,SJ,KIOSCO,-68.59411,-31.53002
5766,AV. LIBERTADOR GRAL. SAN MARTIN,5490,RIVADAVIA,SJ,LOCUTORIO,-68.59515,-31.530620000000003
5767,AV. LIBERTADOR GRAL. SAN MARTIN,110,SAN JUAN,SJ,KIOSCO,-68.52772,-31.534390000000002
5768,AV. LIBERTADOR GRAL SAN MARTIN ESTE,9200,SANTA LUCIA,SJ,KIOSCO,-68.51671999999999,-31.533379999999998
5769,AV. LIBERTADOR GRAL SAN MARTIN,2765,EL TALAR,BA,AGE. DE LOTE,-58.666380000000004,-34.48464
5770,AV. LIBERTADOR,7013,LOMA HERMOSA,BA,AGE. DE LOTE,-58.59092,-34.549279999999996
5771,AV. LIBERTAD,951,COMODORO RIVADAVIA,CB,OTROS,-67.53265,-45.87771
5772,AV. LEANDRO N. ALEM,0,RETIRO,CF,ESTACION DE SUBTE,-58.37388000000001,-34.59649
5773,AV. LEANDRO N. ALEM,1971,USHUAIA,TF,KIOSCO,-68.33126999999999,-54.8063
5774,AV. LEANDRO N ALEM,0,SAN NICOLAS,CF,ESTACION DE SUBTE,-58.37238000000001,-34.602990000000005
5775,AV. LDOR. GENERAL SAN MARTIN ESTE,4393,SANTA LUCIA,SJ,KIOSCO,-68.48831,-31.533379999999998
5776,AV. LA QUIACA 1199-VIVIENDA 100,0,SAN SALVADOR DE JUJUY,JU,KIOSCO,-65.26753000000001,-24.255029999999998
5777,AV. LA PLATA,632,BOEDO,CF,AGE. DE LOTE,-58.42768,-34.62254
5778,AV. LA CALLECITA Y SGTO. CABRAL,0,SAN JOSE,CT,KIOSCO,-65.7038,-28.38823
5779,AV. JULIO A. ROCA,260,SAN LUIS,SL,KIOSCO,-66.32254,-33.306259999999995
5780,AV. JUAN JOSE PASO,2296,BAHIA BLANCA,BA,AGE. DE LOTE,-62.08152,-38.86651
5781,AV. JUAN H. JARA,419,MAR DEL PLATA,BA,KIOSCO,-57.56276999999999,-37.97684
5782,AV. JUAN DOMINGO PERON NORTE,212,RIO GRANDE,TF,KIOSCO,-67.70655,-53.795840000000005
5783,AV. JUAN DOMINGO PERON,0,VILLA GOBERNADOR GALVEZ,SF,KIOSCO,-60.6139,-33.0054
5784,AV. JOSE IGNACIO DE LA ROZA,1946,SAN JUAN,SJ,KIOSCO,-68.55724000000001,-31.538109999999996
5785,AV. JOSE GORRITTI,3625,SANTA FE,SF,AGE. DE LOTE,-60.703619999999994,-31.588079999999998
5786,AV. ITALIA,39,SAN SALVADOR DE JUJUY,JU,COMERCIO,-65.29326,-24.18637
5787,AV. HIPOLITO YRIGOYEN,3361,COMODORO RIVADAVIA,CB,LIBRERIA,-67.5248,-45.88702
5788,AV. HIPOLITO YRIGOYEN,2035,MORENO,BA,AGE. DE LOTE,-58.80773000000001,-34.65777
5789,AV. HIPOLITO YRIGOYEN,7013,SAN RAFAEL,MZ,ALMACEN/AUTOSERV,-68.40687,-34.5899
5790,AV. GUILLERMO RAWSON NORTE,1251,SAN JUAN,SJ,KIOSCO,-68.51714,-31.519409999999997
5791,AV. GRAL. ROCA Y GRAL. VILLEGAS,0,CIPOLLETTI,RN,KIOSCO,-67.57503,-39.02514
5792,AV. GRAL. BELGRANO,362,GARIN,BA,AGE. DE LOTE,-58.731680000000004,-34.42119
5793,AV. GRAL. ARIAS,2384,BAHIA BLANCA,BA,AGE. DE LOTE,-62.26181,-38.75611
5794,AV. GRAL SAN MARTIN,1600,BELEN DE ESCOBAR,BA,AGE. DE LOTE,-58.77385,-34.33358
5795,AV. GRAL PAZ,4839,SANTA FE,SF,AGE. DE LOTE,-60.689609999999995,-31.625459999999997
5796,AV. GRAL PAZ,6800,SANTA FE,SF,KIOSCO,-60.67783000000001,-31.60905
5797,AV. GRAL PAZ,7422,SANTA FE,SF,KIOSCO,-60.67503000000001,-31.60388
5798,AV. GENERAL LOPEZ ( RUTA NDEG 11 ),2185,SANTA FE,SF,KIOSCO,-60.837230000000005,-31.769109999999998
5799,AV. GDOR. VIDELA,1,SAN JOSE,MZ,KIOSCO,-68.83133000000001,-32.89517
5800,AV. GDOR. FREYRE,3202,SANTA FE,SF,KIOSCO,-60.7159,-31.636359999999996
5801,AV. GAONA,2528,FLORES,CF,AGE. DE LOTE,-58.46216999999999,-34.614909999999995
5802,AV. GAONA,2329,VILLA GENERAL MITRE,CF,AGE. DE LOTE,-58.4598,-34.614020000000004
5803,AV. GAONA,3091,VILLA GENERAL MITRE,CF,AGE. DE LOTE,-58.469,-34.61776
5804,AV. FRANCIA,4050,ROSARIO,SF,OTROS,-60.6751,-32.97927
5805,AV. FACUNDO ZUVIRIA,5775,SANTA FE,SF,KIOSCO,-60.70511,-31.613129999999998
5806,AV. FACUNDO ZUVIRIA,5313,SANTA FE,SF,KIOSCO,-60.70544,-31.61743
5807,AV. EXEQUIEL  BUSTILLO,20000,SAN CARLOS DE BARILOCHE,RN,KIOSCO,-71.48993,-41.06127
5808,AV. EVA PERON,3664,FLORENCIO VARELA,BA,AGE. DE LOTE,-58.27749,-34.813309999999994
5809,AV. EVA PERON,3385,LOMAS DE ZAMORA,BA,AGE. DE LOTE,-58.357380000000006,-34.75942
5810,AV. EVA PERON,374,RAMOS MEJIA,BA,AGE. DE LOTE,-58.539919999999995,-34.65676
5811,AV. EVA PERON,1318,SOURIGUES,BA,KIOSCO,-58.23177,-34.79694
5812,AV. ESTADOS UNIDOS,101,COMODORO RIVADAVIA,CB,KIOSCO,-67.50806999999999,-45.87642
5813,AV. ESTADO DE ISRAEL,4377,VILLA CRESPO,CF,AGE. DE LOTE,-58.42754,-34.59825
5814,AV. ESPORA,43,ADROGUE,BA,AGE. DE LOTE,-58.389140000000005,-34.78784
5815,AV. ESPANA SUR,0,SAN JUAN,SJ,KIOSCO,-68.53609,-31.542759999999998
5816,AV. ESPANA,900,SAN LUIS,SL,KIOSCO,-66.33854000000001,-33.29317
5817,AV. ERNESTO SALVA,0,RAFAELA,SF,PARADA DE COLEC,-61.506130000000006,-31.2411
5818,AV. ERNESTO ILLIA,2744,VILLA SAN JOSE,BA,AGE. DE LOTE,-60.590430000000005,-33.912729999999996
5819,AV. EL EXODO Y  A. LINCOLN,0,SAN SALVADOR DE JUJUY,JU,KIOSCO,-65.2915,-24.197210000000002
5820,AV. DONATO ALVAREZ,750,FLORES,CF,AGE. DE LOTE,-58.457980000000006,-34.61704
5821,AV. DIAZ VELEZ,4146,CABALLITO,CF,KIOSCO,-58.425419999999995,-34.60866
5822,AV. DEL VIENTO CHORRILLERO,610,JUANA KOSLAY,SL,COMERCIO,-66.27091,-33.295790000000004
5823,AV. DEL LUCERO,0,VILLA GESELL,BA,KIOSCO,-57.02284,-37.32699
5824,AV. DEL LIBERTADOR GRAL. SAN MARTIN,3886,FLORIDA,BA,AGE. DE LOTE,-58.48453000000001,-34.494209999999995
5825,AV. DEL CENTENARIO,0,TILISARAO,SL,KIOSCO,-65.28151,-32.73911
5826,AV. DE MAYO,1811,MONTSERRAT,CF,AGE. DE LOTE,-58.3816,-34.6091
5827,AV. DE LOS TRABAJADORES,2799,MAR DEL PLATA,BA,KIOSCO,-57.547740000000005,-38.06865
5828,AV. DE LA ROZA OESTE Y YRIGOYEN SUR,0,SAN JUAN,SJ,EST. DE SERV.,-68.56758,-31.538870000000003
5829,AV. DE CIRCUNVALACION,00,TAPIALES,BA,AGE. DE LOTE,-58.50232,-34.70932
5830,AV. CORRIENTES,6175,CHACARITA,CF,AGE. DE LOTE,-58.447390000000006,-34.59189
5831,AV. CORDOBA OESTE,396,SAN JUAN,SJ,KIOSCO,-68.53350999999999,-31.540740000000003
5832,AV. CORDOBA OESTE,1788,SAN JUAN,SJ,KIOSCO,-68.54930999999999,-31.540840000000003
5833,AV. CORDOBA ESTE,396,RIVADAVIA,SJ,KIOSCO,-68.52006999999999,-31.53995
5834,AV. CORDOBA,3328,ALMAGRO,CF,AGE. DE LOTE,-58.41378,-34.598009999999995
5835,AV. CORDOBA,2100,BALVANERA,CF,ESTACION DE SUBTE,-58.39716,-34.59972
5836,AV. CONSTITUYENTES,5708,BENAVIDEZ,BA,AGE. DE LOTE,-58.69399,-34.42348
5837,AV. COBO,859,NUEVA POMPEYA,CF,AGE. DE LOTE,-58.42841,-34.64111
5838,AV. CENTENARIO,633,SAN LUIS,SL,KIOSCO,-66.31774,-33.27836
5839,AV. BOYACA,1560,VILLA GENERAL MITRE,CF,AGE. DE LOTE,-58.467490000000005,-34.611740000000005
5840,AV. BOEDO,1495,BOEDO,CF,AGE. DE LOTE,-58.41604,-34.63122
5841,AV. BLAS PARERA,10296,RECREO,SF,AGE. DE LOTE,-60.729009999999995,-31.560609999999997
5842,AV. BLAS PARERA,5997,SANTA FE,SF,KIOSCO,-60.7198,-31.60848
5843,AV. BLAS PARERA,9211,SANTA FE,SF,OTROS,-60.7286,-31.575290000000003
5844,AV. BERNARDO ADER,992,BOULOGNE,BA,AGE. DE LOTE,-58.55866999999999,-34.52046
5845,AV. BERNARDO ADER,1018,VILLA ADELINA,BA,KIOSCO,-58.55846999999999,-34.52062
5846,AV. BENAVIDEZ,2779,VILLA KRAUSE,SJ,KIOSCO,-68.51827,-31.50787
5847,AV. BELGRANO,3811,MAR DEL PLATA,BA,AGE. DE LOTE,-57.56041999999999,-37.99487
5848,AV. ARISTOBULO DEL VALLE,7578,SANTA FE,SF,KIOSCO,-60.691680000000005,-31.598540000000003
5849,AV. ARISTOBULO DEL VALLE,4480,SANTA FE,SF,KIOSCO,-60.70009,-31.6268
5850,AV. ARISTOBULO DEL VALLE,6011,SANTA FE,SF,KIOSCO,-60.695890000000006,-31.61283
5851,AV. ARGENTINA,614,CARLOS SPEGAZZINI,BA,AGE. DE LOTE,-58.57309,-34.90229
5852,AV. ARAMBURU,4183,EZPELETA,BA,AGE. DE LOTE,-58.26955,-34.76212
5853,AV. ALMAFUERTE,1234,PARQUE PATRICIOS,CF,ESTACION DE SUBTE,-58.39911,-34.63592
5854,AV. ALEM LEANDRO NICEFORO,2803,MONTE GRANDE,BA,KIOSCO,-58.452580000000005,-34.839859999999994
5855,AV. 75,2866,NECOCHEA,BA,AGE. DE LOTE,-58.74941,-38.5586
5856,AV. 72,298,LA PLATA,BA,KIOSCO,-57.92128,-34.92584
5857,AV. 72,1374,SAN LORENZO,BA,AGE. DE LOTE,-57.94886999999999,-34.95012
5858,AV. 7 DE MARZO,1759,SANTO TOME,SF,KIOSCO,-60.75925,-31.667109999999997
5859,AV. 7,1158,LA PLATA,BA,AGE. DE LOTE,-57.94546,-34.918
5860,AV. 7,1801,LAS TONINAS,BA,AGE. DE LOTE,-56.69579,-36.498290000000004
5861,AV. 7,1570,LAS TONINAS,BA,AGE. DE LOTE,-56.696059999999996,-36.4948
5862,AV. 7,1668,LAS TONINAS,BA,COMERCIO,-56.695719999999994,-36.49615
5863,AV. 7,1790,LAS TONINAS,BA,KIOSCO,-56.69556,-36.498090000000005
5864,AV. 7,2728,VILLA ELVIRA,BA,KIOSCO,-57.912369999999996,-34.94252
5865,AV. 66,2985,LOS HORNOS,BA,AGE. DE LOTE,-57.984269999999995,-34.97087
5866,AV. 66,2504,LOS HORNOS,BA,AGE. DE LOTE,-57.974230000000006,-34.962
5867,AV. 66,2743,LOS HORNOS,BA,AGE. DE LOTE,-57.97929,-34.96651
5868,AV. 66,2097,LOS HORNOS,BA,AGE. DE LOTE,-57.96598,-34.95445
5869,AV. 66,2073,LOS HORNOS,BA,KIOSCO,-57.965509999999995,-34.953790000000005
5870,AV. 66,3159,LOS HORNOS,BA,LIBRERIA,-57.98786,-34.97417
5871,AV. 60,365,LA PLATA,BA,AGE. DE LOTE,-57.93699,-34.91642
5872,AV. 60,1051,LA PLATA,BA,AGE. DE LOTE,-57.950880000000005,-34.929320000000004
5873,AV. 520,7364,MELCHOR ROMERO,BA,AGE. DE LOTE,-58.046780000000005,-34.94903
5874,AV. 520,6298,MELCHOR ROMERO,BA,AGE. DE LOTE,-58.035230000000006,-34.93846
5875,AV. 520,7650,MELCHOR ROMERO,BA,AGE. DE LOTE,-58.04915,-34.95131
5876,AV. 51,605,LA PLATA,BA,AGE. DE LOTE,-57.94919,-34.91547
5877,AV. 51,1734,LA PLATA,BA,LOCUTORIO,-57.9725,-34.93657
5878,AV. 44,2081,SAN CARLOS,BA,AGE. DE LOTE,-57.986290000000004,-34.93866
5879,AV. 41,806,SANTA TERESITA,BA,AGE. DE LOTE,-56.701119999999996,-36.54355
5880,AV. 32,1317,SANTA TERESITA,BA,AGE. DE LOTE,-56.708580000000005,-36.53372
5881,AV. 31 (E),294,SAN CARLOS,BA,AGE. DE LOTE,-57.98686,-34.928
5882,AV. 31 (E),463,SAN CARLOS,BA,COMERCIO,-57.9986,-34.919109999999996
5883,AV. 31,1496,LA PLATA,BA,AGE. DE LOTE,-57.96278,-34.94583
5884,AV. 3,721,VILLA GESELL,BA,COMERCIO,-56.970780000000005,-37.25945
5885,AV. 19,258,LA PLATA,BA,AGE. DE LOTE,-57.97526,-34.91603
5886,AV. 19,781,LA PLATA,BA,AGE. DE LOTE,-57.96389,-34.92499
5887,AV. 13,463,LA PLATA,BA,AGE. DE LOTE,-57.96456,-34.91406
5888,AV. 13,705,LA PLATA,BA,AGE. DE LOTE,-57.95915,-34.91809
5889,AV. 13,3,TOLOSA,BA,AGE. DE LOTE,-57.97558000000001,-34.90575
5890,AV. 12 DE OCTUBRE,1096,QUILMES,BA,AGE. DE LOTE,-58.26947,-34.73236
5891,AV. 101 DR. R. BALBIN,2001,GENERAL SAN MARTIN,BA,AGE. DE LOTE,-58.54156,-34.58124
5892,AV. 10,3294,NECOCHEA,BA,LOCUTORIO,-58.721090000000004,-38.57456
5893,AV. 1,1570,LA PLATA,BA,AGE. DE LOTE,-57.93029,-34.91887
5894,AV. 1,615,LA PLATA,BA,AGE. DE LOTE,-57.94883000000001,-34.905359999999995
5895,AV. 1,599,LA PLATA,BA,AGE. DE LOTE,-57.94921,-34.90508
5896,AV.  JUAN B. JUSTO,6766,MAR DEL PLATA,BA,AGE. DE LOTE,-57.60252,-37.99532
5897,AV V. CASTRO,359,PILAR,BA,AGE. DE LOTE,-58.91285,-34.46289
5898,AV TORRES DE VERA Y ARAGON,1520,CORRIENTES,CR,KIOSCO,-58.8307,-27.461340000000003
5899,AV SANTAMARIA,1710,VILLA LUZURIAGA,BA,AGE. DE LOTE,-58.57874,-34.66982
5900,AV SAN MARTIN,244,GENERAL ROJO,BA,AGE. DE LOTE,-60.28796,-33.47565
5901,AV SAN MARTIN,836,LANUS,BA,AGE. DE LOTE,-58.395469999999996,-34.68437
5902,AV SAN MARTIN,3573,LUJAN,MZ,ALMACEN/AUTOSERV,-68.8674,-33.00567
5903,AV SAN MARTIN,5270,TABLADA,BA,AGE. DE LOTE,-58.5172,-34.683859999999996
5904,AV RODRIGUEZ PENA,1748,GODOY CRUZ,MZ,KIOSCO,-68.82226999999999,-32.926429999999996
5905,AV RIVADAVIA,1259,FIGHIERA,SF,EST. DE SERV.,-60.4721,-33.19402
5906,AV RAFAEL OBLIGADO,1721,SAN JOSE,MZ,KIOSCO,-68.83663,-32.894740000000006
5907,AV PUEYRREDON,728,SAN SALVADOR DE JUJUY,JU,COMERCIO,-65.29637,-24.197879999999998
5908,AV PUEYRREDON,745,SAN SALVADOR DE JUJUY,JU,KIOSCO,-65.29661999999999,-24.198079999999997
5909,AV PRESIDENTE PERON,5783,BILLINGHURST,BA,AGE. DE LOTE,-58.5597,-34.58598
5910,AV PRES. JUAN DOMINGO PERON,3724,JOSE CLEMENTE PAZ,BA,AGE. DE LOTE,-58.73328000000001,-34.526759999999996
5911,AV PRES RAMON CASTILLO,1053,SANTA ROSA (VALLE VIEJO),CT,LOCUTORIO,-65.75551999999999,-28.459840000000003
5912,AV PADRE LUIS BRADY,395,SUIPACHA,BA,ALMACEN/AUTOSERV,-59.68193,-34.77171
5913,AV OLIMPO,2254,INGENIERO BUDGE,BA,KIOSCO,-58.487159999999996,-34.73854
5914,AV NICOLAS AVELLANEDA,2229,VIRREYES,BA,AGE. DE LOTE,-58.557219999999994,-34.4532
5915,AV MONTREAL,704,SANTA CLARA DEL MAR,BA,COMERCIO,-57.51099,-37.835159999999995
5916,AV MONTES DE OCA,198,GODOY CRUZ,MZ,KIOSCO,-68.86542,-32.92114
5917,AV MITRE,4357,VILLA DOMINICO,BA,AGE. DE LOTE,-58.335409999999996,-34.690220000000004
5918,AV LIBERTADOR SAN MARTIN NORESTE,1418,SANTA LUCIA,SJ,ALMACEN/AUTOSERV,-68.60197,-31.52937
5919,AV LIBERTADOR SAN MARTIN NORESTE,2315,SANTA LUCIA,SJ,KIOSCO,-68.49005,-31.53357
5920,AV LIBERTAD,1063,VILLA NUEVA,MZ,KIOSCO,-68.78626,-32.897059999999996
5921,AV LAUREANO MARADONA,620,FORMOSA,FO,ALMACEN/AUTOSERV,-58.180580000000006,-26.15798
5922,AV LAUREANO MARADONA,396,FORMOSA,FO,KIOSCO,-58.17835,-26.15727
5923,AV LAMADRID,3740,QUILMES,BA,AGE. DE LOTE,-58.306459999999994,-34.732040000000005
5924,AV LAMADRID,724,QUILMES,BA,AGE. DE LOTE,-58.27568,-34.71695
5925,AV JUAN MANUEL DE ROSAS,16966,GONZALEZ CATAN,BA,AGE. DE LOTE,-58.62664,-34.78502
5926,AV JUAN AGUSTIN MAZA,456,MAIPU,MZ,ALMACEN/AUTOSERV,-68.8106,-32.89922
5927,AV JOSE HERNANDEZ,3360,CLAYPOLE,BA,KIOSCO,-58.35338,-34.80992
5928,AV INT. ESTEBAN CROVARA,1076,TABLADA,BA,AGE. DE LOTE,-58.53584,-34.69672
5929,AV INT. ESTEBAN CROVARA,874,TABLADA,BA,AGE. DE LOTE,-58.535959999999996,-34.6968
5930,AV ING GUILLERMO MARCONI,2955,EL PALOMAR,BA,AGE. DE LOTE,-58.5767,-34.63045
5931,AV INDEPENDENCIA,969,LAS HERAS,MZ,COMERCIO,-68.82369,-32.84213
5932,AV INDEPENDENCIA,1786,LAS HERAS,MZ,KIOSCO,-68.8149,-32.842
5933,AV INDEPENDENCIA,2502,LAS HERAS,MZ,KIOSCO,-68.80628,-32.84223
5934,AV INDEPENDENCIA,1399,LAS HERAS,MZ,KIOSCO,-68.81959,-32.842009999999995
5935,AV INDEPENDENCIA,2002,LAS HERAS,MZ,KIOSCO,-68.81275,-32.842040000000004
5936,AV INDEPENDENCIA,2126,LAS HERAS,MZ,KIOSCO,-68.81152,-32.84209
5937,AV IGNACIO CRESPO,1282,RECREO,SF,KIOSCO,-60.734,-31.4963
5938,AV GRAL SAN MARTIN NORTE,1095,GODOY CRUZ,MZ,COMERCIO,-68.8451,-32.91329
5939,AV GRAL SAN MARTIN NORTE,978,GODOY CRUZ,MZ,KIOSCO,-68.8441,-32.90805
5940,AV GRAL PAZ,77,CIUDADELA,BA,AGE. DE LOTE,-58.53116,-34.62397
5941,AV GRAL MANUEL BELGRANO,810,GARIN,BA,AGE. DE LOTE,-58.72708000000001,-34.41875
5942,AV FRANCISCO PIOVANO,925,MORENO,BA,KIOSCO,-58.79326999999999,-34.64931
5943,AV ESPANA SUR,302,VILLA KRAUSE,SJ,OTROS,-68.53624,-31.53862
5944,AV DR TOMAS GODOY CRUZ,2383,VILLA NUEVA,MZ,ALMACEN/AUTOSERV,-68.80433000000001,-32.89198
5945,AV DR JUAN JOSE PASO,3599,SANTA FE,SF,KIOSCO,-60.724909999999994,-31.66153
5946,AV DR HONORIO PUEYRREDON,5397,VILLA ROSA,BA,AGE. DE LOTE,-58.85771999999999,-34.406659999999995
5947,AV DE MAYO,814,PERGAMINO,BA,KIOSCO,-60.57493,-33.8922
5948,AV DE LOS CONSTITUYENTES,1210,GENERAL PACHECO,BA,AGE. DE LOTE,-58.65014,-34.453179999999996
5949,AV DE LOS CONSTITUYENTES,1173,SAN ANDRES,BA,KIOSCO,-58.52469,-34.549929999999996
5950,AV DE LOS CONSTITUYENTES,3150,SAN ANDRES,BA,KIOSCO,-58.5257,-34.54965
5951,AV DE LA PAZ,0,ROLDAN,SF,KIOSCO,-60.89389,-32.931940000000004
5952,AV CRISTOBAL COLON,2152,MAR DEL PLATA,BA,AGE. DE LOTE,-57.5456,-38.005759999999995
5953,AV CORDOBA,2212,BALVANERA,CF,AGE. DE LOTE,-58.3989,-34.59982
5954,AV CERVANTES,1716,VILLA LUZURIAGA,BA,AGE. DE LOTE,-58.75488000000001,-34.58023
5955,AV CENTRAL ISLAS MALVINAS,2083,SAN NICOLAS DE LOS ARROYOS,BA,AGE. DE LOTE,-60.17726,-33.3808
5956,AV CALCHAQUI,4996,QUILMES,BA,AGE. DE LOTE,-58.27111,-34.768229999999996
5957,AV CAFRUNE,2419,SAN SALVADOR DE JUJUY,JU,KIOSCO,-65.38871999999999,-24.166529999999998
5958,AV CAFRUNE,2175,SAN SALVADOR DE JUJUY,JU,KIOSCO,-65.38635,-24.16536
5959,AV BERNARDINO RIVADAVIA,70,CINCO SALTOS,RN,KIOSCO,-68.06643000000001,-38.82935
5960,AV BERNABE MARQUEZ,2905,SAN ISIDRO,BA,AGE. DE LOTE,-58.547380000000004,-34.49197
5961,AV BENAVIDEZ OESTE,6465,CHIMBAS,SJ,KIOSCO,-68.60135,-31.510609999999996
5962,AV BELGRANO,1138,CARCARANA,SF,LOCUTORIO,-61.15492,-32.856320000000004
5963,AV ARISTIDES VILLANUEVA,273,MENDOZA,MZ,KIOSCO,-68.85425,-32.89225
5964,AV ARISTIDES VILLANUEVA,626,MENDOZA,MZ,KIOSCO,-68.85959,-32.8916
5965,AV ALVEAR,4018,FONTANA,CH,KIOSCO,-59.03066999999999,-27.4245
5966,AV ALVEAR,3935,FONTANA,CH,KIOSCO,-59.02997,-27.425279999999997
5967,AV ALTE G BROWN,2177,SAN SALVADOR DE JUJUY,JU,KIOSCO,-65.27918000000001,-24.21172
5968,AV ACOYTE,486,CABALLITO,CF,AGE. DE LOTE,-58.43833000000001,-34.61311
5969,AV ACOYTE,271,CABALLITO,CF,AGE. DE LOTE,-58.43768000000001,-34.614979999999996
5970,AV ACOYTE,711,CABALLITO,CF,AGE. DE LOTE,-58.43937,-34.61056
5971,AV 893,4154,SAN FRANCISCO SOLANO (ALMIRANTE BROWN),BA,KIOSCO,-58.30941,-34.77645
5972,AV 884,2398,SAN FRANCISCO SOLANO,BA,KIOSCO,-58.31109,-34.77964
5973,AV 59,802,NECOCHEA,BA,KIOSCO,-58.72165,-38.56787
5974,AV 413,1252,JUAN MARIA GUTIERREZ,BA,AGE. DE LOTE,-58.18198,-34.82739
5975,AV 25 DE MAYO,4500,FONTANA,CH,AGE. DE LOTE,-59.02933,-27.413320000000002
5976,AV 14,704,BERAZATEGUI,BA,AGE. DE LOTE,-58.25091,-34.78403
5977,AV 14,2637,BERAZATEGUI,BA,EST. DE SERV.,-58.23282,-34.774359999999994
5978,AV 14,3070,BERAZATEGUI,BA,KIOSCO,-58.227959999999996,-34.77148
5979,AV 14,4492,BERAZATEGUI,BA,KIOSCO,-58.21252,-34.76337
5980,AV 14,3092,BERAZATEGUI,BA,KIOSCO,-58.227740000000004,-34.771409999999996
5981,AV 14,3375,BERAZATEGUI,BA,KIOSCO,-58.22376,-34.76957
5982,AV 122,714,ENSENADA,BA,AGE. DE LOTE,-57.9387,-34.89836
5983,AV 113 LIBERTADOR,6334,LOMA HERMOSA,BA,AGE. DE LOTE,-58.58529,-34.55395
5984,AV 10,3476,NECOCHEA,BA,KIOSCO,-58.72351,-38.575359999999996
5985,AUTOPISTA RICCHIERI TTE. GRAL. PAR,0,TAPIALES,BA,KIOSCO,-58.50226,-34.709340000000005
5986,AUSTRIA,2473,RECOLETA,CF,AGE. DE LOTE,-58.400259999999996,-34.58526
5987,AU BUENOS AIRES - LA PLATA,0,SARANDI,BA,KIOSCO,-58.32066,-34.67986
5988,ATUEL,931,PARQUE PATRICIOS,CF,KIOSCO,-58.40626999999999,-34.64848
5989,ATILIO SUPPARO,95,DON ORIONE,BA,KIOSCO,-58.3523,-34.828359999999996
5990,ATAM OESTE  MH  CASA,2,RIVADAVIA,SJ,KIOSCO,-68.596,-31.5289
5991,ATALCO,6710,GONZALEZ CATAN,BA,KIOSCO,-58.60921999999999,-34.7762
5992,ATALAYA ESQUINA QUIRNO ACOSTA,0,FATIMA,BA,LIBRERIA,-58.99066,-34.434940000000005
5993,ATAHUALPA,469,JOSE CLEMENTE PAZ,BA,KIOSCO,-58.77437,-34.51975
